filter_name,score,avg_like,img1,img2,img3,img4
Normal,76,60,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11333499_1843252029233649_999668182_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11373599_100973073578261_1995168495_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11250244_890762587647238_579662861_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11243551_809145632537217_229903009_n.jpg
Ludwig,4,41,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11376433_465219020310333_1401830915_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11385548_1441203739517308_1491517773_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11280147_1000095626668690_147520808_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11281975_830861220284527_723838282_n.jpg
Valencia,3,13,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11355983_1453614281599721_1453457512_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11355983_1453614281599721_1453457512_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11334528_1629280047314306_462246705_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11417394_1452146045080126_629679492_n.jpg,
Earlybird,3,27,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11296690_444445099058810_484800753_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11296690_444445099058810_484800753_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11419287_103436723329126_1355492249_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11274415_1429395364049266_148990132_n.jpg,
