filter_name,score,avg_like,img1,img2,img3,img4
Normal,64,25,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11428227_1591039007837443_591766916_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11386426_352689058257972_862106705_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11419170_1031736633511180_1627289272_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11371952_795156480597657_199092935_n.jpg
Reyes,41,26,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11378676_370439479833383_1819574939_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11420791_1453051248328696_284338166_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11356546_1438559616464871_2142682742_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11327864_435313899973555_280189714_n.jpg
Juno,13,23,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11378856_1458032104509141_983346666_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11376710_1593877617566816_1650218952_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11417447_379986662193934_636107719_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11427347_1657610534459016_383444897_n.jpg
Lark,10,22,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11417394_1602557239986430_810476280_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11378521_1461545737472167_693780981_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11385210_732734160169650_443196353_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11352067_706691056143216_74580577_n.jpg
Inkwell,5,45,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11352272_104982259840869_1651406404_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11410209_943221732368030_577865702_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11313540_473877572786901_1172383388_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11379318_1628195517420855_172457962_n.jpg
Nashville,5,24,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11311647_874148892623087_610495489_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11417225_1438095159827954_111842156_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11375845_1632667876946867_1169872472_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11325189_645008982267028_702724909_n.jpg
Ludwig,4,9,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11372522_368168670057407_1567196423_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11327204_389949507861483_1624295367_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11313223_102270236780216_920676526_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11355285_1632950830274170_1696872177_n.jpg
Rise,4,52,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11355950_1629473763956345_1592507872_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11372469_397826953757290_771712496_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11386468_571786366295871_1644081260_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11385140_994174517267122_297656084_n.jpg
