wordlist,countlist,maxlike,totallike,avelike
spring,2,55,105,52
canon,2,55,105,52
photographer,2,55,105,52
icecreambeforebed,1,0,0,0
gnightbitches,1,0,0,0
lovebug,1,36,36,36
loveher,1,36,36,36
itsaharper,1,36,36,36
princesspeach,1,36,36,36
violetbowtique,1,36,36,36
blackandwhite_perfection,2,186,351,175
colorsplash,2,186,351,175
colorsplash_mx,2,186,351,175
bnw_madrid,2,186,351,175
bnw_umbria,2,186,351,175
bnw_europe,2,186,351,175
colorsplash_of_our_world,2,186,351,175
bnw_captures,2,186,351,175
igblacknwhite,2,186,351,175
colors,2,186,351,175
blackandwhitepicture,2,186,351,175
colorsplashturkey,2,186,351,175
instabwgramers,2,186,351,175
no_colours_,2,186,351,175
colorsplash_bu,2,186,351,175
bnw_diamond,2,186,351,175
most_deserving_bw,2,186,351,175
bnw_of_our_world,2,186,351,175
flair_bw,2,186,351,175
photoflair_bw,2,186,351,175
bnw_globe,2,186,351,175
thebest_capture_bnw,2,186,351,175
colorsplash_theworld,2,186,351,175
bw_shotz,2,186,351,175
blacknwhiteperfection,2,186,351,175
bnw_addicted,2,186,351,175
colorsplash_indonesia,2,186,351,175
bnwsplash_spain,2,186,351,175
truckitokc,1,3,3,3
oifta,1,3,3,3
chosap,1,3,3,3
tacogamestrong,1,3,3,3
keepitlocal,1,3,3,3
oldglory,1,46,46,46
starsandstripes,1,46,46,46
america,1,46,46,46
landofthefreebecauseofthebrave,1,46,46,46
donttreadonme,1,46,46,46
wwe,1,7,7,7
subscribe,1,7,7,7
youtube,1,7,7,7
moneyinthebank,1,7,7,7
wwe2k15,1,7,7,7
byefelicia,1,75,75,75
baptized,1,75,75,75
pomchimix,1,8,8,8
dogoftheday,1,8,8,8
boopietweets,1,8,8,8
therappinduke,1,8,8,8
gone,1,6,6,6
flyaway,1,6,6,6
imout,1,6,6,6
beautiful,1,20,20,20
skyporn,1,20,20,20
sun,1,20,20,20
sky,2,20,36,18
tbt,1,20,20,20
sunset,2,20,36,18
nofilter,1,20,20,20
travel,2,31,51,25
stans,1,61,61,61
slimshady,1,61,61,61
eminem,1,61,61,61
ibew,1,11,11,11
ibew716,1,11,11,11
aflcio,1,11,11,11
redline,1,16,16,16
jujitsu,1,16,16,16
teeshirts,1,16,16,16
injured,1,18,18,18
lemmetakemyselfies,1,18,18,18
fifaiscorrupt,1,18,18,18
whereyouattho,1,18,18,18
perfweather,1,18,18,18
thursday,1,18,18,18
goodside,1,18,18,18
yum,1,18,18,18
notmissingtherain,1,18,18,18
whyisthereaspeedlimitsignonmyblock,1,18,18,18
tankgram,1,18,18,18
halffacebctoofugly,1,18,18,18
bored,2,18,33,16
choosing,1,23,23,23
cowboys,1,23,23,23
grownfolktalk,1,6,6,6
realtalk,2,6,12,6
nocaptionneeded,1,6,6,6
rratednotforkids,1,6,6,6
realshit,1,6,6,6
teamstrub,1,31,31,31
ambition,1,31,31,31
roadtrip,1,31,31,31
tod,1,16,16,16
party,1,16,16,16
theotherday,1,16,16,16
toofunny,1,6,6,6
livethemanalone,1,6,6,6
motivation,1,61,61,61
thegarage,1,61,61,61
omg,1,61,61,61
cheat,1,61,61,61
entrepreneur,1,61,61,61
modellife,1,61,61,61
cheatmeal,1,61,61,61
delicious,1,61,61,61
modeling,1,61,61,61
yummy,1,61,61,61
sogood,1,61,61,61
friends,1,61,61,61
workhard,1,61,61,61
lifestyle,1,61,61,61
deserved,1,61,61,61
herbalife,1,61,61,61
artist,1,61,61,61
dinner,1,61,61,61
winning,1,61,61,61
playhard,1,61,61,61
herbalifenutrition,1,61,61,61
likeforlike,1,61,61,61
attractive,1,61,61,61
smile,1,61,61,61
excited,1,61,61,61
happy,1,61,61,61
slp,1,23,23,23
sanjosedepalmas,1,23,23,23
ainsleykay,1,31,31,31
niftyfifty,1,31,31,31
thebethadillychallenge,1,31,31,31
averyalyn,1,31,31,31
junechallenge,1,31,31,31
june3rd,1,31,31,31
nikond700,1,31,31,31
inmotion,1,31,31,31
gainsco,1,25,25,25
fitfam,1,25,25,25
gym,1,25,25,25
gainz,1,25,25,25
dadswholift,1,25,25,25
cleaneating,1,25,25,25
welift,1,25,25,25
bodybuilding,1,25,25,25
thegainscompany,1,25,25,25
cardio,1,25,25,25
gymaddict,1,25,25,25
trainhard,1,25,25,25
fitdad,1,25,25,25
traintoinspire,1,25,25,25
traindirty,1,25,25,25
crossfit,1,25,25,25
noexcuses,1,25,25,25
physique,1,25,25,25
fitnessfreaks,1,25,25,25
divisiongainsters,1,25,25,25
fitness,1,25,25,25
military,1,25,25,25
muscle,1,25,25,25
people,1,50,50,50
wiiu,1,12,12,12
splatoon,1,12,12,12
letmesmellit,1,12,12,12
muttafukinmokey,1,4,4,4
dora,1,4,4,4
aboyandhisdog,1,24,24,24
kaneneedsapuppy,1,24,24,24
goodgirlshadow,1,24,24,24
treslechescake,1,15,15,15
whipcream,1,15,15,15
wednesday,1,15,15,15
culinaryarts,1,15,15,15
chef,1,15,15,15
nestle,1,15,15,15
strawberries,1,15,15,15
anna,1,15,15,15
humpday,1,15,15,15
nailswag,1,1,1,1
handpainted,1,1,1,1
nails,1,1,1,1
naildesign,1,1,1,1
freestylenailarts,1,1,1,1
nail,1,1,1,1
paisleynails,1,1,1,1
nailarts,1,1,1,1
nicebag,1,40,40,40
okcairport,1,40,40,40
instacollage,1,2,2,2
victoriaspastashop,1,2,2,2
