wordlist,countlist,maxlike,totallike,avelike
covenant,1,44,44,44
midwestwedding,1,44,44,44
fargoweddingphotographer,1,44,44,44
weddings,1,44,44,44
midwestisbest,1,44,44,44
peoplescreative,1,44,44,44
weddingseason,1,44,44,44
folkgood,1,44,44,44
diamonds,1,44,44,44
vsco,2,44,69,34
delightandbe,1,44,44,44
rings,1,44,44,44
fargophotographer,1,44,44,44
livphotography2015,1,44,44,44
pursuit31,1,44,44,44
freedomthinkers,1,44,44,44
ringshot,1,44,44,44
fargowedding,1,44,44,44
bigkidlife,1,21,21,21
highschoolbuddies,1,21,21,21
cobbers,1,21,21,21
strawberry,1,11,11,11
englishmuffin,1,11,11,11
foodie,1,11,11,11
foodnerd,1,11,11,11
colbadilla,1,11,11,11
culinaryart,1,11,11,11
culinarygeek,1,11,11,11
bacheloretteparty,1,13,13,13
fargolife,1,13,13,13
imgonnamarrythisboy,1,12,12,12
duffys,1,12,12,12
favorite,1,12,12,12
iamtheluckiest,1,12,12,12
beck,1,12,12,12
lgbt,4,39,117,29
colors,1,25,25,25
lesbianwedding,1,25,25,25
bff,1,25,25,25
loveit,1,25,25,25
leewedding,1,25,25,25
tampa,1,25,25,25
rio2016,1,111,111,111
trinidad,1,111,111,111
rp,3,13,27,9
kinkyrp,3,13,27,9
daddyrp,3,13,27,9
dirtyrp,3,13,27,9
singlerp,3,13,27,9
cleanrp,3,13,27,9
sexrp,2,8,14,7
openrp,3,13,27,9
sexyrp,3,13,27,9
takenrp,3,13,27,9
roleplay,3,13,27,9
kittenrp,2,13,19,9
slaverp,2,13,19,9
breakfromplanting,1,47,47,47
escapethefarm,1,47,47,47
dirtyhandscleanhearts,1,47,47,47
interns,1,47,47,47
farmlife,1,47,47,47
northdakotabeardclub,1,47,47,47
northdakota,2,47,58,29
adventure,1,47,47,47
husbeard,1,47,47,47
ribfest,11,47,172,15
beard,1,47,47,47
downtownfargo,3,14,30,10
hodo,1,6,6,6
dtfargo,1,6,6,6
leavebernicethere,1,27,27,27
iluhyou,1,27,27,27
joshuadun,3,25,63,21
twentyønepiløts,3,25,63,21
sickasfrick,1,18,18,18
girlxgirl,2,39,71,35
pansexual,2,39,71,35
gay,2,39,71,35
asexual,2,39,71,35
bisexual,2,39,71,35
boyxboy,2,39,71,35
demiboy,2,39,71,35
demigirl,2,39,71,35
questioning,2,39,71,35
bigender,2,39,71,35
agender,2,39,71,35
queer,2,39,71,35
transgender,2,39,71,35
lesbian,2,39,71,35
eyes,1,21,21,21
grunge,2,21,30,15
lanadelrey,1,21,21,21
nirvana,1,21,21,21
pale,1,21,21,21
halsey,1,21,21,21
zombie,1,21,21,21
lollipop,1,21,21,21
plants,1,21,21,21
rainbow,1,21,21,21
animals,2,30,51,25
donuts,2,21,27,13
vegetarian,1,21,21,21
music,3,21,48,16
anime,1,21,21,21
saliormoon,1,21,21,21
helpsavealife,1,312,312,312
foster,1,312,312,312
rescue,1,312,312,312
adoptdontshop,1,312,312,312
hpr20,1,5,5,5
ceiling,1,5,5,5
bestofthebest,1,5,5,5
vinyl,1,5,5,5
fargond,2,25,26,13
light,1,1,1,1
sunsetting,1,1,1,1
whomadewaffles,1,48,48,48
ballislife,1,48,48,48
dinger,1,48,48,48
staked,1,5,5,5
iris,1,5,5,5
flowers,2,9,14,7
mybackyard,1,5,5,5
fmredhawks,6,36,56,9
toocool,1,2,2,2
redhawksbaseball,1,2,2,2
northdakotalegendary,1,2,2,2
instafood,1,13,13,13
foodstagram,1,13,13,13
workingclass,1,13,13,13
college,1,13,13,13
instagood,2,30,43,21
fansforlife,1,2,2,2
besties,1,22,22,22
philvassar,2,33,55,27
greatevening,1,33,33,33
mezzaluna,1,26,26,26
allabouttheexperience,1,26,26,26
carryout,1,26,26,26
cutestdeliverydriveryouveeverseen,1,26,26,26
happyharrysribfest,1,23,23,23
