wordlist,countlist,maxlike,totallike,avelike
friend,1,11,11,11
chocolate,1,11,11,11
meythalerphotography,1,14,14,14
dressallwhite,1,14,14,14
50thbirthdayparty,1,14,14,14
partylikearockstar,1,14,14,14
neonlove,1,18,18,18
neonlover,1,18,18,18
addisonmotel,1,18,18,18
sign,1,18,18,18
neonsigns,1,18,18,18
signage,1,18,18,18
vintagesigns,1,18,18,18
signgeeks,1,18,18,18
100happydays,1,28,28,28
day5,1,28,28,28
dreamnight,1,12,12,12
lovemyjob,1,12,12,12
nationaldonutday,1,22,22,22
donutbelievemejustwatch,1,22,22,22
happyfriday,1,22,22,22
hiking,1,9,9,9
margofrankelstatepark,1,9,9,9
outside,1,9,9,9
outdoors,1,9,9,9
getoutdoors,1,9,9,9
iowastateparks,1,9,9,9
getoutside,1,9,9,9
thisisiowa,1,9,9,9
iphone,1,50,50,50
unionpacific,1,50,50,50
local,1,50,50,50
transport,1,50,50,50
travel,1,7,7,7
travelpartner,1,7,7,7
roadtrip,1,7,7,7
hedoesntdoselfies,1,15,15,15
perfectday,1,15,15,15
redrocket,1,32,32,32
bobsbirthday,1,32,32,32
winefestdsm,1,21,21,21
primadinner,2,35,56,28
sproutacus,1,8,8,8
waitingformom,1,8,8,8
summerfood,1,13,13,13
querico,1,13,13,13
whole30,1,13,13,13
carbs,1,67,67,67
girlgang,2,72,139,69
babe,3,72,152,50
motorcycles,1,67,67,67
learn,1,67,67,67
vintagemoto,1,67,67,67
honda,1,67,67,67
theburnoutbabes,1,67,67,67
cx500,1,67,67,67
womenwhoride,1,67,67,67
tasty,1,14,14,14
farmersmarket,1,14,14,14
bread,1,14,14,14
toddlerlife,1,15,15,15
toddler,1,15,15,15
potterybarnkids,1,15,15,15
reading,1,15,15,15
lovemypbk,1,15,15,15
grillout,1,19,19,19
weddingadventure,1,19,19,19
landscaping,1,102,102,102
reno,1,102,102,102
landscape,1,102,102,102
masterschampion,1,8,8,8
stillgotgame,1,8,8,8
dontforget,1,15,15,15
truth,1,15,15,15
winefest2015,1,35,35,35
lateupload,1,5,5,5
terribletwos,1,2,2,2
babyboy,2,9,11,5
bug,1,2,2,2
9monthsold,1,9,9,9
kaidobear,1,9,9,9
bigboy,1,9,9,9
swoon,1,13,13,13
ohhaaaayzach,1,13,13,13
firstwednesday,1,153,153,153
powerlife2015,1,153,153,153
seizedesmoines,1,117,117,117
catchdsm,1,117,117,117
handcramps,1,13,13,13
anytimefitness,1,13,13,13
handlettering,1,13,13,13
inspiredbypinterest,1,13,13,13
motivational,1,13,13,13
onemymanyjobs,1,13,13,13
chalkboard,1,13,13,13
bridge,1,12,12,12
pretty,2,12,18,9
stayhigh,1,146,146,146
weed,1,146,146,146
stoned,1,146,146,146
family,1,22,22,22
memories,1,22,22,22
identitythief,1,22,22,22
theymakemehappy,1,22,22,22
snuggledup,1,22,22,22
movietime,1,22,22,22
vagitas,1,6,6,6
nationalrunningday,1,103,103,103
🏃,1,103,103,103
filsworld,1,3,3,3
idratherbewithmydog,1,3,3,3
patheticdog,1,3,3,3
chocolatelab,1,3,3,3
puppyeyes,1,3,3,3
canon,1,72,72,72
explore,1,72,72,72
girl,1,72,72,72
outbreak,1,31,31,31
advancedwafare,1,31,31,31
mlg,1,31,31,31
codzombies,1,31,31,31
marvelrp,1,10,10,10
avengersrp,1,10,10,10
closedrp,1,10,10,10
iowatowashington2015,1,11,11,11
haganmantrip2015,1,11,11,11
homesweethome,1,11,11,11
flex,1,16,16,16
gymlife,1,16,16,16
gym,1,16,16,16
lifeisgood,1,16,16,16
liftheavyandrepeat,1,16,16,16
abs,1,16,16,16
babyabscomingin,1,16,16,16
liftingweightslifted,1,16,16,16
obliques,1,16,16,16
internlife,1,8,8,8
fashion,1,48,48,48
teachersfollowteachers,1,48,48,48
gap,1,48,48,48
teacheroffduty,1,48,48,48
igfashion,1,48,48,48
teacherfashion,1,48,48,48
teacherstyle,1,48,48,48
expressstyle,1,48,48,48
expressjeans,1,48,48,48
instastyle,1,48,48,48
dsw,1,48,48,48
jcrew,1,48,48,48
wearwhatwherejune,1,48,48,48
michaelkors,1,48,48,48
secondhandstore,1,48,48,48
instafashion,1,48,48,48
vineyard,1,19,19,19
