ID,Created At,Filter,Number of Likes,HashTags,url
992413025999706924_564807997,2015-05-25 03:34:33,Normal,0,"[Tag: sunday, Tag: seattle]",https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11326459_734370013335650_849537700_n.jpg
992413010868400547_240284699,2015-05-25 03:34:31,Mayfair,0,"[Tag: brosbeingbasic, Tag: cooking]",https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11334660_444119849099060_1711411353_n.jpg
992412975975877653_51355498,2015-05-25 03:34:27,Normal,1,[Tag: sunsets],https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11376487_1587146978226927_797603335_n.jpg
992412895079177367_1512908462,2015-05-25 03:34:17,Normal,0,"[Tag: seattlecenter, Tag: seattle, Tag: mcgrawhall, Tag: seattleopera]",https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11328286_1099842260030464_329433435_n.jpg
992412758384939321_369906635,2015-05-25 03:34:01,Mayfair,0,[Tag: folklifefestival],https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11376614_1602355193339271_270821347_n.jpg
992412756983091369_259940707,2015-05-25 03:34:01,Reyes,0,"[Tag: whenyoupretendtobefamous, Tag: sorrynotsorry, Tag: paparazzi, Tag: lifestylesoftherichandfamous, Tag: instafamous]",https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11312244_615309865238383_26575240_n.jpg
992412752168648395_12996310,2015-05-25 03:34:00,Crema,4,"[Tag: cute, Tag: married, Tag: love, Tag: couple, Tag: weddings, Tag: bestday, Tag: luc, Tag: kiss, Tag: friends]",https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11349134_924419364246051_35858022_n.jpg
992412664291318560_564807997,2015-05-25 03:33:50,Normal,0,"[Tag: sunday, Tag: seattle]",https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11356943_890902977636383_928954459_n.jpg
992412654475723413_2082917095,2015-05-25 03:33:49,Normal,0,"[Tag: ww, Tag: notadiet, Tag: weightwatchers]",https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11375799_1020174528007745_814622555_n.jpg
992412596601000881_32570419,2015-05-25 03:33:42,Normal,0,"[Tag: mymainchick, Tag: aboutlastnight, Tag: dejavu, Tag: somethingsneverchange, Tag: reunited]",https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11375380_879350065478817_550857659_n.jpg
992412571384596623_190320177,2015-05-25 03:33:39,Kelvin,1,"[Tag: lostabbey, Tag: lostabbeybrewing, Tag: beerkarma, Tag: craftbeer]",https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11272826_1592228947711243_1765860019_n.jpg
992412469071198206_44292572,2015-05-25 03:33:27,Normal,0,"[Tag: tokulsonly, Tag: doodle, Tag: becausesummer, Tag: cascadia]",https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11330596_1445863872395282_1322055770_n.jpg
992412442674518873_466479789,2015-05-25 03:33:23,Normal,0,"[Tag: glass, Tag: seattle, Tag: chihuly]",https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/e15/11142300_1604007856507081_191888875_n.jpg
992412277602507506_197938829,2015-05-25 03:33:04,Inkwell,1,"[Tag: roomandboard, Tag: interiodesign, Tag: interiors, Tag: seattle, Tag: designtherapy]",https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11371059_1641564266064864_1104735642_n.jpg
992412266379699268_145674952,2015-05-25 03:33:02,Juno,1,[Tag: vitaminr],https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11352907_435305906646390_115370889_n.jpg
