filter_name,score,avg_like,img1,img2,img3,img4
Normal,78,31,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11350992_855240134530008_713549818_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11419034_1036210833078322_662594934_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11376368_973724439339644_1217528761_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11375949_1451524948497283_1498537116_n.jpg
Lark,5,27,https://scontent.cdninstagram.com/hphotos-xaf1/l/t51.2885-15/e15/11380821_442664295905720_1136038385_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11311303_766981990067439_90022429_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11355033_1617333505177409_1380125209_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11374520_980120935361622_1028724872_n.jpg
Juno,4,25,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11327921_594581217349149_996618601_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11381418_1438979433075079_1197777284_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11283254_352748158267643_723973801_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11373747_1615450775369323_326548359_n.jpg
Lo-fi,3,75,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11378088_1080571551971791_1095838102_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11378088_1080571551971791_1095838102_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11282148_899936060070326_82817097_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11385596_1622816404597565_1561423218_n.jpg,
