filter_name，score，avg_like,img1,img2,img3,img4
Normal,68,22,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11333732_761027054010078_886173394_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11311071_854507144620350_2096004159_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11378289_836514636432759_1808880035_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11313730_642074525929081_305824286_n.jpg
Juno,4,41,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11280049_841095269293896_899782818_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11282111_1625868030959759_1911815877_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11380268_107413546262538_68527553_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11372147_1519753938287628_981115653_n.jpg
Crema,4,59,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11430218_1625529894362537_1071039920_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11357590_854843264591310_1665129863_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11410494_1649581971929488_1116015376_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11376461_837330863022610_1824822553_n.jpg
Mayfair,3,46,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11312264_1644041309163061_657735154_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11312264_1644041309163061_657735154_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11330652_1050484221646278_2147327723_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11333341_826472160773999_554380722_n.jpg,
