filter_name,score,avg_like,img1,img2,img3,img4
Normal,145,45,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11427413_1592967757651434_1586615231_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11410482_480459578778005_846969166_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11355782_587603884675707_1550397472_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11377316_860641604016154_450116551_n.jpg
Juno,14,22,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11381476_914950865233526_434609910_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11357869_1661607504075382_845448258_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11417251_1637579743153310_70604665_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11247641_379047952293091_2044234412_n.jpg
Rise,6,60,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11259745_948947821836628_516703626_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11333447_1459855800992538_687785576_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11356865_365795273619708_276012655_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11420855_886586931379562_817713807_n.jpg
Lark,5,14,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11385556_847269585309350_1919174172_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11261919_432845720231490_1719435107_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11428692_1607613996171033_1213314154_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11377625_462091100627686_798730938_n.jpg
Ludwig,4,55,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11335820_836256296457326_166063626_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11374123_1614959812122864_1500292694_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11348354_1657415947803116_1935961673_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11330701_386257001561557_1981415529_n.jpg
Lo-fi,4,11,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11376270_849214151838698_1452687888_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11351926_1479483685676448_251345383_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11373645_394419690744193_915601840_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11334650_931133453603398_1675953284_n.jpg
Valencia,4,19,https://scontent.cdninstagram.com/hphotos-xaf1/l/t51.2885-15/e15/11378707_1643119779250522_682597171_n.jpg,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11379350_1592408297707122_233655772_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11426229_727528634024609_764102782_n.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11325175_811766182271662_1664468829_n.jpg
